,carat,cut,color,clarity,depth,table,price,x,y,z
3410,0.92,PREMIUM,D,SI2,62.5,59.0,3550,6.24,6.2,3.89
3411,0.71,IDEAL,E,VS2,61.6,56.0,3553,5.73,5.77,3.54
3412,0.71,IDEAL,E,VS2,61.3,56.0,3553,5.76,5.79,3.54
3413,1.04,IDEAL,I,SI2,61.9,56.0,3553,6.51,6.45,4.02
3414,1.03,PREMIUM,I,VS1,61.6,58.0,3553,6.5,6.42,3.98
3415,0.72,IDEAL,D,VS1,61.6,56.0,3554,5.8,5.73,3.55
3416,0.92,PREMIUM,G,SI2,62.4,57.0,3555,6.22,6.18,3.87
3417,0.92,PREMIUM,H,SI1,62.0,60.0,3555,6.27,6.21,3.87
3418,0.75,IDEAL,E,VS1,62.5,57.0,3555,5.8,5.85,3.64
3419,1.01,GOOD,J,VS2,63.3,54.0,3555,6.34,6.42,4.04
3420,0.92,PREMIUM,G,SI2,59.4,62.0,3555,6.36,6.34,3.77
3421,0.83,PREMIUM,D,SI1,62.5,54.0,3556,6.08,6.02,3.78
3422,0.83,PREMIUM,D,SI1,59.7,59.0,3556,6.14,6.12,3.66
3423,0.73,PREMIUM,D,VS1,60.0,58.0,3557,5.9,5.86,3.53
3424,0.91,IDEAL,G,SI2,62.7,57.0,3557,6.15,6.19,3.87
3425,0.91,IDEAL,G,SI2,61.8,56.0,3557,6.21,6.24,3.85
3426,0.88,IDEAL,H,SI1,61.6,56.0,3557,6.13,6.17,3.79
3427,0.95,IDEAL,J,VVS2,60.6,57.0,3558,6.4,6.34,3.86
3428,0.79,IDEAL,G,VS1,62.0,56.0,3561,5.91,5.94,3.67
3429,0.7,GOOD,D,VS2,59.9,59.0,3561,5.69,5.73,3.42
3430,0.93,VERY GOOD,I,VS1,62.5,58.0,3562,6.2,6.25,3.89
3431,0.75,IDEAL,D,VS2,61.7,55.0,3562,5.85,5.82,3.6
3432,0.93,VERY GOOD,I,VS2,63.5,57.0,3563,6.13,6.21,3.92
3433,1.01,VERY GOOD,I,SI1,63.1,58.0,3563,6.38,6.33,4.01
3434,1.01,PREMIUM,J,SI2,62.5,62.0,3563,6.41,6.36,3.99
3435,1.01,PREMIUM,J,SI2,61.7,58.0,3563,6.44,6.4,3.96
3436,1.01,PREMIUM,J,SI2,61.8,60.0,3563,6.41,6.37,3.95
3437,0.78,VERY GOOD,E,VS1,61.0,55.0,3564,5.94,5.96,3.63
3438,1.04,PREMIUM,G,SI2,62.8,59.0,3564,6.47,6.42,4.05
3439,0.8,IDEAL,D,SI1,62.7,57.0,3564,5.88,5.92,3.7
3440,1.04,FAIR,G,SI2,66.1,60.0,3564,6.32,6.23,4.15
3441,0.73,VERY GOOD,E,VVS2,60.2,60.0,3565,5.81,5.85,3.51
3442,0.72,PREMIUM,E,VVS1,62.9,59.0,3566,5.75,5.67,3.59
3443,0.87,IDEAL,E,SI2,60.4,58.0,3566,6.19,6.23,3.75
3444,0.73,VERY GOOD,G,VVS1,60.2,61.0,3567,5.83,5.89,3.53
3445,0.9,GOOD,D,SI1,61.9,64.0,3567,6.0,6.09,3.74
3446,0.7,VERY GOOD,D,VS1,61.2,56.0,3567,5.68,5.75,3.5
3447,0.91,VERY GOOD,H,VS2,63.1,56.0,3567,6.2,6.13,3.89
3448,0.9,PREMIUM,D,SI1,61.7,56.0,3568,6.16,6.09,3.78
3449,1.0,PREMIUM,G,SI1,60.0,60.0,3568,6.47,6.42,3.87
3450,0.72,IDEAL,D,SI1,61.7,55.0,3568,5.77,5.8,3.57
3451,1.0,GOOD,D,SI2,64.0,59.0,3569,6.24,6.29,4.01
3452,0.72,GOOD,D,VS1,63.3,55.0,3570,5.69,5.75,3.62
3453,0.9,GOOD,E,SI1,63.5,55.0,3570,6.12,6.22,3.92
3454,0.83,IDEAL,H,VVS1,61.7,57.0,3570,6.02,6.07,3.73
3455,0.6,IDEAL,D,VVS1,61.6,56.0,3570,5.41,5.43,3.34
3456,0.9,VERY GOOD,I,VS2,63.2,56.0,3570,6.15,6.09,3.87
3457,1.2,IDEAL,I,I1,61.9,56.0,3570,6.85,6.82,4.23
3458,0.74,IDEAL,G,VS1,61.5,56.0,3572,5.79,5.82,3.57
3459,1.19,PREMIUM,E,I1,60.2,61.0,3572,6.91,6.87,4.15
3460,0.91,VERY GOOD,D,SI2,58.3,60.0,3573,6.33,6.4,3.71
3461,1.16,PREMIUM,H,SI2,62.1,58.0,3573,6.72,6.65,4.15
3462,1.1,VERY GOOD,I,SI1,63.5,57.0,3573,6.55,6.53,4.15
3463,0.9,GOOD,G,SI1,63.2,62.0,3574,6.09,6.19,3.88
3464,0.9,GOOD,G,SI1,63.9,60.0,3574,6.07,6.1,3.89
3465,0.91,IDEAL,I,SI1,62.4,56.0,3574,6.2,6.24,3.88
3466,1.15,PREMIUM,G,I1,61.2,58.0,3574,6.8,6.74,4.14
3467,1.0,VERY GOOD,H,SI2,59.1,62.0,3575,6.47,6.5,3.83
3468,1.0,FAIR,E,SI2,65.1,59.0,3575,6.3,6.23,4.08
3469,0.93,VERY GOOD,J,VS2,62.8,56.0,3576,6.14,6.22,3.88
3470,0.71,IDEAL,D,VS1,60.4,60.0,3576,5.77,5.82,3.5
3471,0.76,IDEAL,I,VS2,61.8,56.0,3577,5.85,5.89,3.63
3472,0.82,IDEAL,E,SI1,62.1,55.0,3577,5.98,6.0,3.72
3473,0.9,GOOD,H,SI1,59.0,62.0,3577,6.23,6.27,3.69
3474,0.84,GOOD,E,SI1,61.9,61.0,3577,6.03,6.05,3.74
3475,1.01,VERY GOOD,G,SI2,60.8,63.0,3577,6.4,6.36,3.88
3476,0.82,PREMIUM,E,VS2,62.6,60.0,3577,5.97,5.91,3.72
3477,0.9,IDEAL,H,SI2,62.0,57.0,3578,6.17,6.19,3.83
3478,0.9,PREMIUM,D,SI2,58.7,58.0,3578,6.3,6.28,3.69
3479,0.8,IDEAL,G,VS1,61.1,58.0,3578,5.96,6.03,3.66
3480,0.78,GOOD,E,SI1,59.4,62.0,3578,6.02,6.07,3.59
3481,0.91,VERY GOOD,I,VS2,62.5,58.0,3579,6.13,6.19,3.85
3482,0.91,PREMIUM,I,VS2,62.7,58.0,3579,6.14,6.18,3.86
3483,1.06,PREMIUM,I,SI2,58.4,62.0,3579,6.7,6.65,3.9
3484,0.9,PREMIUM,D,SI2,58.8,59.0,3579,6.28,6.24,3.68
3485,0.71,VERY GOOD,E,VVS2,61.5,61.0,3580,5.7,5.75,3.52
3486,0.9,VERY GOOD,I,SI1,62.3,58.0,3580,6.12,6.17,3.83
3487,0.9,VERY GOOD,I,VS1,63.3,59.0,3580,6.1,6.06,3.85
3488,0.9,PREMIUM,I,VS1,62.2,58.0,3580,6.18,6.13,3.83
3489,1.0,GOOD,J,VS2,64.3,59.0,3580,6.27,6.21,4.01
3490,0.9,VERY GOOD,I,VS2,61.6,57.0,3581,6.13,6.17,3.79
3491,0.76,PREMIUM,D,VS2,61.7,59.0,3581,5.87,5.9,3.63
3492,0.9,VERY GOOD,G,SI2,59.9,60.0,3581,6.19,6.23,3.72
3493,0.9,VERY GOOD,G,SI2,60.9,56.0,3581,6.18,6.24,3.78
3494,0.78,IDEAL,H,VVS2,62.1,56.0,3581,5.88,5.9,3.66
3495,0.8,IDEAL,H,VS1,62.2,56.0,3581,5.92,5.95,3.69
3496,1.02,PREMIUM,H,SI1,62.2,52.0,3581,6.47,6.43,4.01
3497,0.78,IDEAL,E,VS2,61.4,56.0,3582,5.91,5.95,3.64
3498,0.71,IDEAL,D,VS1,61.5,58.0,3582,5.75,5.77,3.54
3499,0.71,GOOD,G,IF,57.8,62.0,3583,5.82,5.95,3.4
3500,0.79,PREMIUM,E,VS1,62.6,56.0,3583,5.92,5.87,3.69
3501,0.98,FAIR,H,SI1,68.6,58.0,3583,6.18,6.04,4.19
3502,0.9,VERY GOOD,E,SI2,61.0,59.0,3584,6.14,6.18,3.76
3503,1.0,PREMIUM,G,SI2,60.2,58.0,3584,6.55,6.48,3.92
3504,0.76,IDEAL,E,SI1,61.3,55.0,3584,5.87,5.91,3.61
3505,0.9,GOOD,E,SI2,63.6,59.0,3584,6.05,6.09,3.86
3506,0.8,IDEAL,E,VS2,62.2,57.0,3584,5.98,5.95,3.71
3507,1.0,GOOD,H,SI2,63.9,55.0,3584,6.41,6.34,4.07
3508,1.0,PREMIUM,H,SI2,61.3,57.0,3584,6.45,6.4,3.94
3509,1.0,FAIR,I,SI1,64.8,59.0,3584,6.23,6.14,4.01
3510,1.0,PREMIUM,H,SI2,60.0,62.0,3584,6.53,6.51,3.91
3511,1.0,PREMIUM,E,I1,60.9,61.0,3584,6.41,6.37,3.89
3512,1.0,IDEAL,E,I1,61.8,56.0,3584,6.43,6.38,3.96
3513,0.7,IDEAL,E,VVS2,62.2,54.0,3585,5.68,5.74,3.55
3514,0.7,IDEAL,E,VVS2,62.4,54.0,3585,5.66,5.71,3.55
3515,0.97,PREMIUM,D,SI2,60.4,61.0,3585,6.4,6.37,3.86
3516,0.92,VERY GOOD,E,SI1,63.3,57.0,3586,6.22,6.17,3.92
3517,0.9,IDEAL,J,VS1,61.6,55.0,3587,6.24,6.27,3.85
3518,1.04,IDEAL,E,SI2,59.0,57.0,3588,6.65,6.6,3.91
3519,0.82,IDEAL,E,SI1,61.8,55.0,3588,5.97,6.01,3.7
3520,1.11,PREMIUM,D,I1,61.9,58.0,3589,6.63,6.66,4.11
3521,0.73,IDEAL,G,VS1,61.2,56.0,3589,5.82,5.85,3.57
3522,0.95,VERY GOOD,E,SI2,58.7,63.0,3590,6.37,6.43,3.76
3523,0.78,IDEAL,G,VS2,62.0,57.0,3590,5.9,5.86,3.65
3524,0.7,PREMIUM,G,IF,62.2,58.0,3591,5.63,5.69,3.52
3525,0.84,PREMIUM,E,VS2,62.4,60.0,3591,5.98,6.04,3.75
3526,1.01,VERY GOOD,J,SI2,61.9,59.0,3592,6.34,6.38,3.94
3527,1.01,VERY GOOD,H,SI2,63.4,57.0,3592,6.39,6.32,4.03
3528,0.9,VERY GOOD,G,SI2,62.6,60.0,3593,6.1,6.16,3.84
3529,0.82,VERY GOOD,D,SI1,61.3,56.0,3593,6.02,6.06,3.7
3530,0.99,FAIR,H,VS2,71.6,57.0,3593,5.94,5.8,4.2
3531,1.05,PREMIUM,J,VS2,59.4,62.0,3593,6.66,6.58,3.93
3532,0.93,PREMIUM,G,SI2,60.8,59.0,3594,6.35,6.28,3.84
3533,0.9,VERY GOOD,H,SI1,61.9,59.0,3595,6.17,6.21,3.83
3534,0.9,VERY GOOD,H,SI1,62.3,58.0,3595,6.16,6.19,3.85
3535,1.07,IDEAL,G,SI2,60.8,57.0,3595,6.62,6.6,4.02
3536,0.73,IDEAL,G,VS2,61.6,56.0,3595,5.8,5.83,3.58
3537,0.78,IDEAL,D,VS2,61.7,57.0,3595,5.87,5.93,3.64
3538,0.9,GOOD,E,SI2,63.7,63.0,3595,6.05,6.1,3.87
3539,0.9,GOOD,E,SI2,61.6,61.0,3595,6.12,6.16,3.78
3540,0.9,GOOD,E,SI2,64.1,58.0,3595,6.04,6.09,3.89
3541,0.9,GOOD,E,SI2,65.8,60.0,3595,5.94,5.97,3.92
3542,0.84,VERY GOOD,G,VS2,61.8,57.0,3596,6.04,6.07,3.74
3543,0.9,VERY GOOD,G,SI1,61.6,59.0,3597,6.13,6.19,3.8
3544,0.8,IDEAL,D,SI1,62.6,55.0,3597,5.91,5.94,3.71
3545,1.01,FAIR,I,VS2,68.7,58.0,3597,6.14,6.0,4.19
3546,1.01,IDEAL,J,SI1,60.5,56.0,3599,6.49,6.53,3.94
3547,1.02,PREMIUM,J,SI2,62.6,60.0,3599,6.42,6.39,4.01
3548,0.9,PREMIUM,E,SI2,62.6,60.0,3599,6.18,6.09,3.84
3549,0.9,PREMIUM,E,SI2,62.2,60.0,3599,6.19,6.15,3.84
3550,1.05,PREMIUM,G,SI2,60.7,61.0,3599,6.56,6.52,3.97
3551,0.9,IDEAL,E,SI2,62.0,55.0,3599,6.23,6.15,3.84
3552,1.02,VERY GOOD,J,SI2,63.4,56.0,3599,6.42,6.36,4.05
3553,1.5,PREMIUM,H,I1,61.1,59.0,3599,7.37,7.26,4.47
3554,0.9,GOOD,H,VS2,64.0,57.0,3601,6.11,6.14,3.92
3555,0.81,IDEAL,E,VS2,62.0,55.0,3601,5.97,5.99,3.71
3556,0.78,VERY GOOD,E,VS1,60.0,56.0,3601,6.0,6.03,3.61
3557,1.02,VERY GOOD,J,SI2,61.1,61.0,3601,6.44,6.5,3.95
3558,0.72,IDEAL,E,VS2,61.1,56.0,3601,5.78,5.81,3.54
3559,0.78,IDEAL,E,VS2,61.7,55.0,3601,5.92,6.0,3.68
3560,0.72,IDEAL,E,VS2,60.8,56.0,3601,5.78,5.82,3.53
3561,0.72,IDEAL,E,VS2,61.4,56.0,3601,5.78,5.8,3.55
3562,0.72,IDEAL,E,VS2,61.5,56.0,3601,5.77,5.81,3.56
3563,0.72,PREMIUM,D,VS1,62.7,56.0,3601,5.76,5.69,3.59
3564,1.09,PREMIUM,G,SI2,61.3,60.0,3601,6.66,6.59,4.06
3565,0.83,PREMIUM,G,VS1,58.8,58.0,3602,6.2,6.15,3.63
3566,1.13,IDEAL,H,I1,61.1,56.0,3603,6.71,6.77,4.12
3567,1.04,VERY GOOD,I,SI2,59.6,57.0,3603,6.6,6.62,3.94
3568,1.04,PREMIUM,J,SI2,62.0,59.0,3603,6.47,6.49,4.02
3569,1.1,PREMIUM,I,SI2,62.9,59.0,3604,6.6,6.53,4.13
3570,1.01,PREMIUM,D,SI2,58.0,60.0,3604,6.58,6.53,3.8
3571,0.9,GOOD,D,VS2,57.9,62.0,3604,6.33,6.24,3.64
3572,1.1,PREMIUM,I,SI2,59.7,62.0,3604,6.8,6.64,4.01
3573,0.9,VERY GOOD,I,VS2,62.3,64.0,3605,6.1,6.13,3.81
3574,1.01,VERY GOOD,D,SI2,59.1,63.0,3605,6.54,6.59,3.88
3575,0.79,IDEAL,E,VS2,61.8,56.0,3605,5.91,5.94,3.66
3576,0.79,IDEAL,D,SI1,61.2,57.0,3605,5.94,5.98,3.65
3577,1.16,IDEAL,I,SI2,62.8,57.0,3605,6.8,6.64,4.22
3578,1.11,PREMIUM,H,SI2,60.4,59.0,3605,6.7,6.64,4.03
3579,0.73,VERY GOOD,G,VVS1,62.9,59.0,3606,5.7,5.78,3.61
3580,1.15,IDEAL,H,I1,62.0,55.0,3606,6.76,6.69,4.17
3581,0.73,VERY GOOD,E,VS1,63.0,60.0,3607,5.68,5.72,3.59
3582,1.03,GOOD,D,SI2,63.8,54.0,3607,6.36,6.3,4.04
3583,0.9,PREMIUM,E,SI1,62.4,57.0,3609,6.19,6.14,3.85
3584,0.31,VERY GOOD,D,SI1,61.1,57.0,571,4.35,4.36,2.66
3585,0.31,VERY GOOD,D,SI1,62.1,58.0,571,4.3,4.33,2.68
3586,0.31,IDEAL,D,SI1,62.3,55.0,571,4.33,4.37,2.71
3587,0.31,VERY GOOD,D,SI1,62.9,57.0,571,4.27,4.32,2.7
3588,0.31,IDEAL,I,VVS1,62.0,54.0,571,4.34,4.37,2.7
3589,0.31,PREMIUM,D,SI1,61.2,60.0,571,4.35,4.41,2.68
3590,0.31,GOOD,D,SI1,63.5,56.0,571,4.29,4.31,2.73
3591,0.31,VERY GOOD,D,SI1,60.0,61.0,571,4.41,4.43,2.65
3592,0.31,IDEAL,D,SI1,61.0,57.0,571,4.38,4.41,2.68
3593,0.31,IDEAL,D,SI1,62.6,57.0,571,4.3,4.33,2.7
3594,0.31,VERY GOOD,D,SI1,62.9,56.0,571,4.31,4.34,2.72
3595,0.31,VERY GOOD,I,VVS1,62.8,55.0,571,4.33,4.36,2.73
3596,0.31,IDEAL,D,SI1,62.6,56.0,571,4.33,4.36,2.72
3597,0.31,PREMIUM,D,SI1,61.4,58.0,571,4.34,4.39,2.68
3598,0.31,GOOD,D,SI1,63.5,58.0,571,4.27,4.3,2.72
3599,0.31,VERY GOOD,D,SI1,63.0,54.0,571,4.32,4.35,2.73
3600,0.31,GOOD,D,SI1,63.7,54.0,571,4.31,4.35,2.76
3601,0.31,IDEAL,D,SI1,61.8,56.0,571,4.34,4.37,2.69
3602,0.31,IDEAL,D,SI1,62.1,56.0,571,4.33,4.37,2.7
3603,0.31,VERY GOOD,D,SI1,60.2,56.0,571,4.37,4.4,2.64
3604,0.31,IDEAL,D,SI1,61.1,56.0,571,4.36,4.38,2.67
3605,0.31,IDEAL,D,SI1,61.2,55.0,571,4.37,4.49,2.71
3606,0.31,IDEAL,D,SI1,60.8,56.0,571,4.32,4.37,2.64
3607,0.31,PREMIUM,I,VVS1,61.0,58.0,571,4.33,4.39,2.66
3608,0.31,IDEAL,D,SI1,62.4,56.0,571,4.31,4.35,2.7
3609,0.31,GOOD,I,VVS1,63.1,59.0,571,4.25,4.31,2.7
3610,0.31,GOOD,D,SI1,63.9,54.0,571,4.27,4.3,2.74
3611,0.31,IDEAL,D,SI1,62.6,57.0,571,4.3,4.32,2.7
3612,0.31,IDEAL,I,VVS1,62.1,56.0,571,4.35,4.38,2.71
3613,0.31,IDEAL,D,SI1,61.5,56.0,571,4.33,4.35,2.67
3614,0.91,GOOD,G,SI2,63.6,56.0,3610,6.14,6.09,3.89
3615,0.72,VERY GOOD,H,VVS1,59.9,57.0,3610,5.83,5.86,3.5
3616,1.01,VERY GOOD,I,SI1,58.8,58.0,3610,6.52,6.57,3.85
3617,0.92,IDEAL,I,SI1,62.1,55.0,3610,6.24,6.29,3.89
3618,0.96,GOOD,H,SI2,56.7,62.0,3611,6.51,6.39,3.66
3619,0.7,IDEAL,H,VVS1,60.9,57.0,3611,5.7,5.78,3.5
3620,1.01,GOOD,E,SI2,63.9,58.0,3611,6.37,6.31,4.05
3621,1.04,PREMIUM,H,SI2,62.4,58.0,3611,6.49,6.4,4.02
3622,0.7,IDEAL,E,VS2,61.7,55.0,3612,5.7,5.74,3.53
3623,1.0,PREMIUM,E,SI2,59.9,55.0,3612,6.48,6.4,3.86
3624,0.92,VERY GOOD,D,SI2,62.5,59.0,3613,6.2,6.24,3.89
3625,0.78,IDEAL,G,VS2,61.7,56.0,3613,5.89,5.94,3.65
3626,1.15,IDEAL,G,SI2,62.8,57.0,3613,6.7,6.65,4.19
3627,0.72,VERY GOOD,G,IF,60.7,56.0,3614,5.78,5.81,3.52
3628,1.0,GOOD,J,SI1,58.7,62.0,3614,6.47,6.51,3.81
3629,1.09,IDEAL,G,I1,61.0,56.0,3614,6.66,6.62,4.05
3630,0.91,VERY GOOD,G,SI2,62.9,54.0,3615,6.14,6.22,3.89
3631,0.9,VERY GOOD,G,SI1,63.8,53.0,3615,6.1,6.16,3.91
3632,0.9,VERY GOOD,G,SI1,63.4,54.0,3615,6.11,6.16,3.89
3633,0.73,IDEAL,D,SI1,61.3,57.0,3615,5.81,5.83,3.57
3634,0.9,GOOD,G,SI1,64.5,57.0,3615,6.04,6.09,3.91
3635,0.9,GOOD,G,SI1,65.0,57.0,3615,5.96,6.01,3.89
3636,1.09,IDEAL,J,VS2,62.5,55.0,3615,6.64,6.58,4.13
3637,1.05,IDEAL,J,SI2,61.6,57.0,3616,6.55,6.51,4.02
3638,0.74,VERY GOOD,E,VVS2,61.9,59.0,3616,5.74,5.77,3.56
3639,1.0,GOOD,J,SI1,59.5,61.0,3616,6.46,6.52,3.86
3640,0.9,PREMIUM,J,VVS1,62.0,58.0,3617,6.19,6.11,3.81
3641,1.03,FAIR,H,SI1,65.1,57.0,3617,6.43,6.36,4.16
3642,0.92,PREMIUM,H,SI1,62.0,60.0,3618,6.21,6.27,3.87
3643,0.92,VERY GOOD,G,SI2,59.4,62.0,3618,6.34,6.36,3.77
3644,0.91,VERY GOOD,I,VVS2,63.5,59.0,3618,6.1,6.06,3.86
3645,0.7,IDEAL,D,VS1,62.8,53.4,3618,5.64,5.68,3.55
3646,0.7,IDEAL,D,VS1,63.1,54.0,3618,5.62,5.65,3.56
3647,0.71,PREMIUM,D,VVS2,60.0,58.0,3618,5.92,5.84,3.53
3648,0.72,VERY GOOD,D,VS1,59.4,56.0,3619,5.85,5.9,3.49
3649,1.01,VERY GOOD,J,VS2,63.3,54.0,3620,6.42,6.34,4.04
3650,1.01,GOOD,I,VS2,63.6,57.0,3620,6.3,6.21,3.98
3651,1.01,GOOD,G,SI2,63.8,56.0,3620,6.32,6.22,4
3652,0.73,PREMIUM,D,VS1,60.0,58.0,3620,5.86,5.9,3.53
3653,0.91,PREMIUM,I,VS1,59.5,62.0,3620,6.3,6.24,3.73
3654,1.01,PREMIUM,H,SI2,60.1,58.0,3620,6.55,6.52,3.93
3655,0.73,IDEAL,E,VS1,61.2,57.0,3620,5.85,5.8,3.57
3656,0.7,VERY GOOD,D,VVS2,62.3,56.0,3622,5.66,5.7,3.54
3657,0.7,VERY GOOD,D,VVS2,61.1,57.0,3622,5.7,5.75,3.5
3658,0.72,IDEAL,D,VS1,61.4,56.0,3622,5.8,5.82,3.57
3659,0.72,IDEAL,D,VS1,62.3,54.0,3622,5.74,5.79,3.59
3660,0.8,IDEAL,E,SI1,62.3,54.0,3622,5.95,5.97,3.71
3661,0.82,IDEAL,E,SI1,61.8,58.0,3622,5.99,6.05,3.72
3662,0.7,VERY GOOD,E,IF,63.4,58.0,3622,5.64,5.59,3.56
3663,0.92,PREMIUM,H,SI1,62.4,58.0,3624,6.19,6.22,3.87
3664,0.94,VERY GOOD,H,SI2,62.7,61.0,3624,6.21,6.24,3.9
3665,0.75,IDEAL,D,VS2,61.7,55.0,3625,5.82,5.85,3.6
3666,0.61,IDEAL,D,VVS1,62.3,54.0,3625,5.4,5.45,3.38
3667,0.9,PREMIUM,E,SI1,60.7,61.0,3625,6.19,6.17,3.75
3668,0.83,PREMIUM,E,VS2,61.3,59.0,3625,6.08,6.02,3.71
3669,0.83,IDEAL,E,VS2,61.8,57.0,3625,6.04,6.03,3.73
3670,0.9,GOOD,E,SI1,60.8,65.0,3625,6.31,6.18,3.8
3671,1.01,GOOD,G,SI2,63.6,58.0,3626,6.31,6.37,4.03
3672,1.01,GOOD,G,SI2,63.7,58.0,3626,6.31,6.35,4.03
3673,0.9,GOOD,H,SI2,64.5,58.0,3627,6.0,5.96,3.86
3674,0.79,PREMIUM,E,VS2,62.1,59.0,3628,5.9,5.86,3.65
3675,1.0,IDEAL,I,SI2,58.8,55.0,3629,6.53,6.46,3.82
3676,1.0,IDEAL,I,SI2,58.8,55.0,3629,6.53,6.46,3.82
3677,0.9,IDEAL,I,VS2,61.5,58.0,3629,6.19,6.23,3.82
3678,0.72,IDEAL,D,VS1,62.5,55.0,3629,5.71,5.74,3.58
3679,0.9,FAIR,G,SI1,64.5,57.0,3629,6.07,6.03,3.9
3680,0.9,IDEAL,H,SI1,62.8,57.0,3629,6.16,6.14,3.86
3681,0.9,PREMIUM,H,SI1,60.0,56.0,3629,6.33,6.27,3.78
3682,0.9,PREMIUM,H,SI1,61.9,58.0,3629,6.2,6.15,3.82
3683,0.9,PREMIUM,H,VS2,60.0,59.0,3629,6.23,6.16,3.72
3684,1.08,IDEAL,H,SI2,62.0,57.0,3629,6.65,6.55,4.06
3685,0.8,IDEAL,E,SI1,61.7,56.0,3630,5.99,6.04,3.71
3686,1.0,FAIR,G,SI1,67.7,57.0,3631,6.0,6.15,4.11
3687,0.91,VERY GOOD,E,SI2,62.5,59.0,3632,6.16,6.23,3.87
3688,0.9,VERY GOOD,D,SI2,59.8,53.0,3632,6.2,6.25,3.72
3689,0.91,GOOD,E,SI2,64.3,57.0,3632,6.0,6.04,3.87
3690,0.74,IDEAL,E,VVS2,61.9,57.0,3633,5.79,5.81,3.59
3691,1.06,FAIR,G,SI2,65.3,62.0,3633,6.33,6.25,4.11
3692,0.94,VERY GOOD,D,SI2,62.0,57.0,3634,6.28,6.34,3.91
3693,1.0,PREMIUM,D,SI2,62.0,60.0,3634,6.38,6.3,3.93
3694,1.0,FAIR,D,SI2,65.2,56.0,3634,6.27,6.21,4.07
3695,1.0,GOOD,D,SI2,64.0,59.0,3634,6.29,6.24,4.01
3696,1.0,FAIR,G,SI1,43.0,59.0,3634,6.32,6.27,3.97
3697,1.0,PREMIUM,G,SI1,60.1,61.0,3634,6.44,6.4,3.86
3698,1.0,PREMIUM,G,SI1,60.1,61.0,3634,6.44,6.4,3.86
3699,1.03,PREMIUM,J,SI2,62.8,58.0,3634,6.48,6.41,4.05
3700,1.0,GOOD,D,SI2,63.9,56.0,3634,6.32,6.27,4.02
3701,1.03,IDEAL,H,SI2,60.8,56.0,3634,6.56,6.47,3.96
3702,0.91,IDEAL,H,SI1,62.4,57.0,3635,6.18,6.23,3.87
3703,0.74,IDEAL,G,VS1,61.2,56.0,3635,5.83,5.86,3.58
3704,0.74,IDEAL,G,VS1,60.9,55.0,3635,5.84,5.91,3.58
3705,1.12,IDEAL,J,VS2,62.9,57.0,3638,6.55,6.52,4.11
3706,0.91,VERY GOOD,E,SI2,60.3,59.0,3638,6.28,6.25,3.78
3707,1.02,GOOD,J,SI2,62.2,61.0,3639,6.41,6.48,4.01
3708,0.91,PREMIUM,E,SI2,61.1,59.0,3639,6.24,6.2,3.8
3709,0.91,PREMIUM,E,SI2,62.8,61.0,3639,6.09,6.07,3.82
3710,1.14,GOOD,I,SI1,63.9,58.0,3639,6.64,6.6,4.23
3711,1.03,VERY GOOD,J,SI2,63.1,57.0,3640,6.41,6.43,4.05
3712,1.0,FAIR,H,SI2,65.1,58.0,3640,6.27,6.15,4.05
3713,1.0,PREMIUM,H,SI2,59.1,62.0,3640,6.5,6.47,3.83
3714,1.0,GOOD,H,SI2,64.1,61.0,3640,6.36,6.27,4.05
3715,1.0,PREMIUM,H,SI2,59.6,62.0,3640,6.52,6.41,3.85
3716,1.0,GOOD,I,SI1,57.6,61.0,3640,6.56,6.52,3.77
3717,1.0,GOOD,H,SI2,63.8,55.0,3640,6.28,6.24,4
3718,1.0,VERY GOOD,I,SI1,63.3,54.0,3640,6.39,6.34,4.03
3719,1.0,PREMIUM,J,VS1,59.7,62.0,3640,6.52,6.46,3.87
3720,1.0,PREMIUM,G,SI2,63.0,56.0,3640,6.37,6.33,4
3721,1.0,GOOD,H,SI2,63.8,57.0,3640,6.32,6.28,4.02
3722,0.82,VERY GOOD,E,VS2,62.6,60.0,3641,5.91,5.97,3.72
3723,0.71,PREMIUM,G,IF,62.0,58.0,3642,5.67,5.72,3.53
3724,0.9,VERY GOOD,J,VS1,62.4,57.0,3643,6.13,6.18,3.84
3725,0.9,VERY GOOD,D,SI2,58.8,59.0,3643,6.24,6.28,3.68
3726,0.77,VERY GOOD,D,VS1,62.4,58.0,3643,5.82,5.87,3.65
3727,0.81,VERY GOOD,E,SI1,61.9,60.0,3643,5.87,5.95,3.66
3728,0.9,VERY GOOD,H,SI1,63.0,58.0,3643,6.13,6.18,3.88
3729,1.16,PREMIUM,D,I1,61.8,59.0,3644,6.74,6.78,4.18
3730,0.9,GOOD,I,VS1,63.3,59.0,3644,6.06,6.1,3.85
3731,0.9,IDEAL,H,SI1,61.5,57.0,3644,6.17,6.23,3.81
3732,0.9,VERY GOOD,I,VS1,62.2,58.0,3644,6.13,6.18,3.83
3733,0.93,VERY GOOD,G,SI2,60.8,62.0,3644,6.29,6.34,3.84
3734,0.91,PREMIUM,E,SI2,61.0,58.0,3644,6.31,6.27,3.84
3735,0.77,PREMIUM,D,VS1,62.1,57.0,3644,5.85,5.8,3.62
3736,1.16,GOOD,G,SI2,63.7,57.0,3644,6.59,6.56,4.19
3737,1.0,GOOD,G,SI2,61.4,61.0,3646,6.32,6.35,3.89
3738,0.93,PREMIUM,H,SI1,62.8,58.0,3646,6.24,6.21,3.91
